INCIDENT INFO,START_DT,QUADRANT,Longitude,Latitude,DESCRIPTION_CLEAN
63 Avenue and Lancaster Wy SW,2018-05-31 08:06:00,SW,-114.1263802,50.99767787,Pedestrian incident
14 Street at 22 Avenue NW,2018-05-29 18:38:00,NW,-114.0947292,51.07231529,Pedestrian incident
11 Avenue and 14 Street SW,2018-05-24 09:14:00,SW,-114.0947557,51.04326518,Pedestrian incident
Acadia Drive and Southland Drive SE,2018-05-22 13:05:00,SE,-114.0484281,50.96398656,Pedestrian incident
29 Street and Sunridge Way NE,2018-05-22 12:00:00,NE,-113.9918292,51.06919261,Pedestrian incident
94 Avenue at Bonaventure Drive SE,2018-05-20 18:05:00,SE,-114.0687682,50.96863427,Pedestrian incident
90 Avenue and 16 Street SW,2018-05-17 17:43:00,SW,-114.1005048,50.97229792,Pedestrian incident
Southbound 36 Street and Whitehorn Drive NE,2018-05-16 11:00:00,NE,-113.9819635,51.08496552,Pedestrian incident - Road closed
Kensington Road and 10 Street NW,2018-05-12 21:35:00,NW,-114.0858796,51.05250045,Pedestrian incident
Strathcona Drive and Strathcona Boulevard SW,2018-05-09 19:31:00,NW,-114.1861927,51.04691551,Pedestrian incident
Cranston Drive and Cranston Way SE,2018-05-06 04:24:00,SE,-113.9748275,50.88737111,Pedestrian incident
Bonaventure Drive and 90 Avenue SE,2018-04-30 13:10:00,SE,-114.0687207,50.97224965,Pedestrian incident
17 Avenue at Sirocco Drive SW,2018-04-29 14:36:00,SW,-114.1701295,51.03761233,Pedestrian incident
Centre Street and 5 Avenue SE,2018-04-26 20:16:00,NE,-114.0627998,51.04838839,Pedestrian incident
17 Avenue and 2 Street SW,2018-04-22 05:00:00,SE,-114.0685337,51.03783122,Pedestrian incident
Temple Drive at 55 Street NE,2018-04-20 23:37:00,NE,-113.9541796,51.0858862,Pedestrian incident
9 Street and 6 Avenue SW,2018-04-20 15:26:00,NW,-114.0837606,51.04803328,Pedestrian incident
1a Street and 58 Avenue SW,2018-04-20 11:21:00,SE,-114.0676448,51.00137767,Pedestrian incident
Spruce Drive at Plum Tree Place SW,2018-04-19 20:04:00,SW,-114.1354176,51.04408159,Pedestrian incident
19 Street and 8 Avenue NE,2018-04-18 17:11:00,NE,-114.0132979,51.05960462,Pedestrian incident
Southbound 1 Street and 17 Avenue SE,2018-04-16 08:44:00,SE,-114.0611214,51.03783263,Pedestrian incident
17 Avenue and 15 Street SW,2018-04-14 11:42:00,SW,-114.0975958,51.03783034,Pedestrian incident
Old Banff Coach Road and 77 Street SW,2018-04-10 16:35:00,NW,-114.1994418,51.06695899,Pedestrian incident
Silverado Saddle Avenue and Silverado Bank Circle SW,2018-04-10 10:01:00,SW,-114.083004,50.88320029,Pedestrian incident
11 Street and 15 Avenue SW,2018-04-09 01:27:00,SW,-114.0891162,51.03930811,Pedestrian incident
Southbound 14 Street at 17 Avenue SW,2018-04-04 13:44:00,SW,-114.09471,51.03782418,Pedestrian incident
Westbound Memorial Drive approaching 36 Street NE,2018-04-04 08:28:00,NE,-113.9829193,51.05213682,Pedestrian incident - Blocking lanes
40 Avenue and Centre Street N,2018-04-03 11:37:00,NE,-114.0624337,51.08874046,Pedestrian incident
146 Avenue and Bow Bottom Trail SE,2018-03-31 23:21:00,SE,-114.0193059,50.91842963,Pedestrian incident
Southbound Macleod Trail at Canyon Meadows Drive SE,2018-03-29 23:06:00,SE,-114.0686808,50.9311591,Pedestrian incident - Road closed
Centre Street and 22 Avenue N,2018-03-29 22:36:00,NE,-114.0625171,51.07244141,Pedestrian incident
8 Street and 6 Avenue SW,2018-03-29 01:31:00,NW,-114.0811175,51.04796215,Pedestrian incident
34 Avenue and 26 Street SE,2018-03-28 22:50:00,SE,-113.9990247,51.02314164,Pedestrian incident
8 Street and 8 Avenue SW,2018-03-28 21:08:00,NW,-114.0812386,51.0460602,Pedestrian incident
Walden Gate at 194 Avenue SE,2018-03-26 12:16:00,SE,-114.0366856,50.87695792,Pedestrian incident
14 Street and 12 Avenue SW,2018-03-25 11:52:00,SW,-114.0947425,51.04231471,Pedestrian incident
50 Street and 17 Avenue SE,2018-03-25 00:41:00,SE,-113.9613706,51.03782803,Pedestrian incident
Northbound 36 Street and 10 Avenue SE,2018-03-20 22:31:00,SE,-113.9816491,51.04399157,Pedestrian incident
Edmonton Trail and Greenview Drive NE,2018-03-20 18:52:00,NE,-114.0525089,51.09135297,Pedestrian incident
8 Avenue and Madigan Drive NE,2018-03-20 10:00:00,NE,-113.9404907,51.05964228,Pedestrian incident
Southbound 1 Street and 14 Avenue SE,2018-03-17 22:25:00,SE,-114.0610022,51.03947315,Pedestrian incident - Blocking lanes
64 Street and Temple Drive NE,2018-03-15 09:26:00,NE,-113.942686,51.09262806,Pedestrian incident
96 Avenue and Harvest Hills Boulevard NW,2018-03-14 22:35:00,NE,-114.0693215,51.14248843,Pedestrian incident
1 Street and 12 Avenue SE,2018-03-14 14:27:00,SE,-114.0608654,51.04135756,Pedestrian incident
Abbeydale Drive and 4 Avenue NE,2018-03-12 09:53:00,NE,-113.9307419,51.05491173,Pedestrian incident
64 Avenue and 4 Street NE,2018-03-11 22:33:00,NE,-114.0574201,51.11065449,Pedestrian incident
12 Avenue and 15 Street SW,2018-03-10 19:26:00,SW,-114.0968483,51.04237114,Pedestrian incident
Sun Valley Boulevard at Suncrest Way SE,2018-03-07 15:40:00,SE,-114.0372317,50.90622514,Pedestrian incident
17 Avenue at Sirroco Drive SW,2018-03-06 08:15:00,SW,-114.1701295,51.03761233,Pedestrian incident
Saddlemont Boulevard and Saddleland Drive NE,2018-03-05 06:39:00,NE,-113.9392094,51.12955966,Pedestrian incident
162 Avenue and Shawville Boulevard SE,2018-03-04 12:34:00,SE,-114.0656977,50.90405006,Pedestrian incident
6 Avenue and 4 Street SE,2018-02-28 16:15:00,NE,-114.0530619,51.04715668,Pedestrian incident
45 Street and 15 Avenue SW,2018-02-26 15:45:00,SW,-114.1526548,51.03971129,Pedestrian incident
Memorial Drive at 28 Street SE,2018-02-26 08:15:00,NE,-113.9917756,51.04891092,Pedestrian incident
8 Avenue at 55 Street SE,2018-02-24 18:44:00,NE,-113.9533535,51.0451886,Pedestrian incident
Westbound Memorial Drive at 9 Street NE,2018-02-22 16:31:00,NE,-114.0416286,51.04936407,Pedestrian incident
17 Avenue and 14 Street SW,2018-02-21 15:05:00,SW,-114.09471,51.03782418,Pedestrian incident
Southland Drive and Acadia Drive SE,2018-02-21 14:03:00,SE,-114.0484281,50.96398656,Pedestrian incident
Northbound Centre Street and 3 Avenue SE,2018-02-13 09:23:00,NE,-114.0626847,51.05028259,Pedestrian incident
Northbound Centret and 3 Avenue SE,2018-02-13 09:23:00,NE,-114.0627427,51.05030063,Pedestrian incident
6 Street and 5 Avenue SW,2018-02-08 08:34:00,NW,-114.0761076,51.04876354,Pedestrian incident
Eastbound 16 Avenue and 14 Street NW,2018-02-05 14:21:00,NW,-114.0960372,51.06701776,Pedestrian incident
Elbow Drive and Southampton Drive SW,2018-02-02 18:47:00,SW,-114.0847949,50.96064928,Pedestrian incident
4 Street and 64 Avenue NW,2018-01-31 18:45:00,NW,-114.0715556,51.1103317,Pedestrian incident
11 Avenue and 12 Street SE,2018-01-28 01:43:00,SE,-114.0358725,51.03975802,Pedestrian incident
24 Street and Woodview Drive SW,2018-01-26 06:20:00,SW,-114.1184862,50.9412981,Pedestrian incident
Auburn Bay Boulevard at Auburn Bay Heights SE,2018-01-23 06:59:00,SE,-113.9642426,50.88531611,Pedestrian incident
5 Street and 25 Avenue SW,2018-01-22 17:07:00,SW,-114.0733162,51.03058096,Pedestrian incident
64 Street at Bowness Road NW,2018-01-22 09:08:00,NW,-114.1818195,51.08650624,Pedestrian incident
44 Street at 19 Avenue SE,2018-01-20 10:42:00,SE,-113.9700142,51.03629125,Pedestrian incident
85 Street and Val Gardena Boulevard SW,2018-01-14 14:59:00,SW,-114.2114602,51.03337747,Pedestrian incident
Southbound 36 Street at 20 Avenue NE,2018-01-08 15:51:00,NE,-113.9822672,51.07152177,Pedestrian incident
20 Avenue and 4 Street NW,2018-01-05 11:49:00,NW,-114.0715397,51.07055874,Pedestrian incident
58 Avenue and 2 Street SW,2018-01-02 07:41:00,SE,-114.068609,51.00137711,Pedestrian incident
Berkshire Boulevard at Beddington Boulevard NW,2017-12-29 16:04:00,NW,-114.0891536,51.13355696,Pedestrian incident
12 Avenue and 4 Street SW,2017-12-22 08:42:00,SW,-114.0714808,51.04165908,Pedestrian incident
Southbound Elbow Drive at 89 Avenue SW,2017-12-18 14:39:00,SW,-114.0845042,50.97353024,Pedestrian incident
John Laurie Boulevard at Crowfoot Gate NW,2017-12-14 18:59:00,NW,-114.2000649,51.12964329,Pedestrian incident
Westbound Southland Drive at Bonaventure Drive SE,2017-12-14 08:44:00,SE,-114.0681173,50.96496013,Pedestrian incident
Falwood Cr and Falwood Wy NE,2017-12-13 14:58:00,NE,-113.9442838,51.09650005,Pedestrian incident
Coach Hill Road and Old Banff Coach Road SW,2017-12-11 07:29:00,NW,-114.1852331,51.06262955,Pedestrian incident
52 Street and 8 Avenue SE,2017-12-08 13:16:00,NE,-113.958757,51.04517544,Pedestrian incident
36 Street and 26 Avenue SE,2017-12-06 11:51:00,SE,-113.9816957,51.03052225,Pedestrian incident
4 Avenue and 1 Street SW,2017-12-05 22:17:00,NE,-114.0652334,51.04939957,Pedestrian incident
38 Street and 26 Avenue NE,2017-12-05 19:03:00,NE,-113.9780622,51.07788045,Pedestrian incident
37 Street at 16 Avenue SW,2017-12-04 10:20:00,SW,-114.1411226,51.03898611,Pedestrian incident
Country Village Road at Country Village Link NE,2017-12-04 08:47:00,NE,-114.0681849,51.16035173,Pedestrian incident
70 Avenue and Elbow Drive SW,2017-12-02 11:27:00,SW,-114.0831421,50.99052353,Pedestrian incident
McKenzie Towne Boulevard at Inverness Gate SE,2017-12-01 14:22:00,SE,-113.9647181,50.91630122,Pedestrian incident
Shawnee Gate and James Mckevitt Road SW,2017-12-01 13:10:00,SW,-114.0751332,50.9214025,Pedestrian incident
Heritage Drive at Haysboro Crescent SW,2017-11-30 16:13:00,SW,-114.0923779,50.97958065,Pedestrian incident
Sarcee Road and 45 Avenue SW,2017-11-27 15:19:00,SW,-114.138607,51.01380105,Pedestrian incident
John Laurie Boulevard and Arbour Lake Drive NW,2017-11-27 07:33:00,NW,-114.2044387,51.13318482,Pedestrian incident
1 Street and 7 Avenue SW,2017-11-27 06:35:00,NE,-114.0654118,51.04656546,Pedestrian incident
Macleod Trail and 7 Avenue SE,2017-11-25 20:56:00,NE,-114.0580424,51.04637499,Pedestrian incident
Macleod Trail and 4 Avenue SE,2017-11-24 18:35:00,NE,-114.0578415,51.04919005,Pedestrian incident
10 Avenue and 1 Street NW,2017-11-24 14:21:00,NE,-114.0650065,51.06157016,Pedestrian incident
44 Street and 8 Avenue SE,2017-11-23 09:03:00,NE,-113.9699965,51.04516322,Pedestrian incident
Copperstone Place and Copperstone Circle SE,2017-11-22 06:19:00,SE,-113.9326568,50.91672404,Pedestrian incident
Southbound Macleod Trail and Glenmore Trail SW,2017-11-21 10:04:00,SW,-114.072037,50.99442763,Pedestrian incident - Blocking lanes
54 Street and Dalhousie Drive NW,2017-11-20 07:54:00,NW,-114.1645657,51.10890014,Pedestrian incident
Edmonton Trail and 16 Avenue NE,2017-11-18 21:45:00,NE,-114.0561676,51.06684262,Pedestrian incident
8 Street at 8 Avenue SW,2017-11-13 19:34:00,NW,-114.0812386,51.0460602,Pedestrian incident
5 Avenue at 6 Street SW,2017-11-10 13:15:00,NW,-114.0761076,51.04876354,Pedestrian incident
Northbound 14 Street and 34 Avenue SW,2017-11-09 18:07:00,SW,-114.0946907,51.02319858,Pedestrian incident
Southbound Centre Street at 18 Avenue NW,2017-11-06 08:01:00,NE,-114.0625118,51.06880005,Pedestrian incident
Northbound 10 Street approaching 2 Avenue NW,2017-11-03 17:35:00,NW,-114.0859029,51.05405044,Pedestrian incident - Blocking lanes
Sandstone Drive and Berkshire Boulevard NW,2017-11-03 10:46:00,NW,-114.0892657,51.1338137,Pedestrian incident
7 Avenue and 5 Street SW,2017-11-03 00:34:00,NW,-114.0738126,51.04682089,Pedestrian incident
1 Street and 13 Avenue SW,2017-11-02 20:13:00,SE,-114.0658437,51.04054614,Pedestrian incident
13 Avenue at 7 Street SW,2017-11-02 09:49:00,SW,-114.0791386,51.04092922,Pedestrian incident
11 Street and 11 Avenue SW,2017-11-01 20:57:00,SW,-114.0888426,51.04309704,Pedestrian incident
Northbound 52 Street at 76 Avenue SE,2017-10-31 07:41:00,SE,-113.9589577,50.98510266,Pedestrian incident
40 Avenue and Northmount Drive NW,2017-10-30 10:05:00,NW,-114.0854903,51.08885011,Pedestrian incident
Rossburn Crescent and Rossmere Road SW,2017-10-30 09:22:00,NW,-114.1515328,51.04659548,Pedestrian incident
36 Street at 26 Avenue SE,2017-10-26 09:52:00,SE,-113.9816957,51.03052225,Pedestrian incident
Bermuda Drive and Bermuda Gate NW,2017-10-26 09:09:00,NW,-114.0747798,51.13037356,Pedestrian incident
Lake Acadia Road and Lake Bonavista Drive SE,2017-10-22 21:39:00,SE,-114.0449844,50.93665447,Pedestrian incident
Westbound 32 Avenue at 48 Street NE,2017-10-22 20:43:00,NE,-113.9636752,51.08176858,Pedestrian incident
Olympic Way and Saddledome Rise SE,2017-10-22 01:01:00,SE,-114.0526658,51.03780753,Pedestrian incident
10 Avenue and 1 Street SW,2017-10-21 21:40:00,SE,-114.0656616,51.04339518,Pedestrian incident
Falton Drive and Falshire Drive NE,2017-10-17 17:40:00,NE,-113.9409788,51.10652539,Pedestrian incident
Redstone Street and 128 Avenue NE,2017-10-17 09:09:00,NE,-113.9620939,51.16543278,Pedestrian incident
Westbound 16 Avenue and 4 Street NW,2017-10-16 23:26:00,NW,-114.0715976,51.06683751,Pedestrian incident
Eastbound 9 Avenue and 3 Street SW,2017-10-16 12:54:00,SE,-114.0704785,51.04480008,Pedestrian incident - Blocking lanes
Westbound 4 Avenue and Centre Street SW,2017-10-16 09:53:00,NE,-114.0627326,51.04932875,Pedestrian incident
Brentwood Road and Charleswood Drive NW,2017-10-14 20:06:00,NW,-114.1253664,51.08364474,Pedestrian incident
20 Avenue and 34 Street NE,2017-10-12 15:21:00,NE,-113.9855565,51.07136831,Pedestrian incident
Coral Springs Boulevard and Coral Reef Li NE,2017-10-08 18:18:00,NE,-113.9273217,51.10805996,Pedestrian incident
Millrise Drive at Millbank Drive SW,2017-10-04 11:32:00,SW,-114.0855633,50.91753748,Pedestrian incident
75 Avenue and Elbow Drive SW,2017-10-02 14:12:00,SW,-114.0831327,50.98601955,Pedestrian incident
Taravista Drive and Taralake Crescent NE,2017-09-29 20:15:00,NE,-113.9340648,51.12063739,Pedestrian incident
18 Avenue and Centre Street NE,2017-09-29 19:25:00,SE,-114.0636199,51.03699705,Pedestrian incident
Rundlehorn Drive and Rundleville Drive NE,2017-09-29 00:21:00,NE,-113.972002,51.07063364,Pedestrian incident
5 Avenue and 5 Street SW,2017-09-28 14:57:00,NW,-114.0736784,51.04869551,Pedestrian incident - Blocking lanes
12 Avenue and 14 Street SW,2017-09-27 10:23:00,SW,-114.0947425,51.04231471,Pedestrian incident
Eastbound Paliswood Wy at 22 Street SW,2017-09-26 10:46:00,SW,-114.1132008,50.9691964,Pedestrian incident
Richardson Way and Sarcee Road SW,2017-09-25 12:06:00,SW,-114.1388214,51.01251966,Pedestrian incident
14 Street at 23 Avenue SW,2017-09-21 09:36:00,SW,-114.0946887,51.03323583,Pedestrian incident
Erin Road and Erin Pl SE,2017-09-20 00:03:00,SE,-113.9644497,51.01568381,Pedestrian incident
15 Avenue at 5 Street SW,2017-09-19 10:12:00,SW,-114.0743467,51.03889502,Pedestrian incident
15 Avenue and 12 Street SW,2017-09-19 08:34:00,SW,-114.0915782,51.03937677,Pedestrian incident
162 Avenue and Shawville Boulevard SE,2017-09-16 14:41:00,SE,-114.0668503,50.90402792,Pedestrian incident
4 Avenue and 1 Street SE,2017-09-14 01:50:00,NE,-114.0603002,51.04925982,Pedestrian incident
Shawville Gate and Somervale Court SW,2017-09-11 21:22:00,SE,-114.0701292,50.89811078,Pedestrian incident
Southbound 52 Street and 16 Avenue NE,2017-09-11 11:34:00,NE,-113.9633108,51.0671044,Pedestrian incident
44 Avenue at Whiteram Way NE,2017-09-11 11:08:00,NE,-113.975407,51.09229548,Pedestrian incident
Panamount Hill and Panamount Boulevard NW,2017-09-11 09:50:00,NW,-114.07699,51.15923165,Pedestrian incident
17 Avenue and 47 Street SE,2017-09-10 14:13:00,SE,-113.9657561,51.0378294,Pedestrian incident
Centre Street and 19 Avenue NW,2017-09-10 13:18:00,NE,-114.0625131,51.06970837,Pedestrian incident
162 Avenue and Bridleridge Way SW,2017-09-09 22:23:00,SW,-114.11052,50.90640666,Pedestrian incident
64 Avenue and 4 Street NW,2017-09-09 00:46:00,NW,-114.0715556,51.1103317,Pedestrian incident
Heritage Drive and Fairview Drive SE,2017-09-08 16:39:00,SE,-114.063759,50.97956696,Pedestrian incident
Saddlecrest Circle and 89 Avenue NE,2017-09-08 15:38:00,NE,-113.9411471,51.13393616,Pedestrian incident
44 Street and 8 Avenue SE,2017-09-05 13:13:00,NE,-113.9699965,51.04516322,Pedestrian incident
Cedargrove Co and Cedargrove Pl SW,2017-09-04 20:03:00,SW,-114.1248844,50.95195056,Pedestrian incident
Southbound 52 Street at 26 Avenue NE,2017-08-26 02:20:00,NE,-113.9585037,51.07631642,Pedestrian incident
17 Avenue and 35 Street SE,2017-08-25 14:11:00,SE,-113.9831128,51.03788417,Pedestrian incident
194 Avenue and Chaparral Boulevard SE,2017-08-24 23:17:00,SE,-114.0251192,50.87779598,Pedestrian incident
Old Bannf Coach Road at Patterson Boulevard SW,2017-08-23 16:33:00,NW,-114.1799715,51.05995488,Pedestrian incident
Ogden Road and 16A Street SE,2017-08-23 12:47:00,SE,-114.0206426,51.01859729,Pedestrian incident
4 Avenue and 5 Street SW,2017-08-22 00:00:00,NW,-114.0735751,51.04963438,Pedestrian incident
17 Avenue and 7 Street SW,2017-08-21 14:10:00,SW,-114.0793581,51.03781286,Pedestrian incident
Heritage Meadows Wy and 11 Street SE,2017-08-19 01:31:00,SE,-114.0423932,50.9839673,Pedestrian incident
35 Street at 17 Avenue SE,2017-08-17 01:43:00,SE,-113.9831128,51.03788417,Pedestrian incident
Elbow Drive and Anderson Road SW,2017-08-15 13:19:00,SW,-114.0859755,50.95059162,Pedestrian incident
72 Avenue and 5 Street NW,2017-08-12 00:24:00,NW,-114.0735884,51.11770382,Pedestrian incident
Harvest Hills Boulevard and Country Hills Road NW,2017-08-11 16:21:00,NE,-114.069663,51.14223202,Pedestrian incident
Hidden Valley Drive and Hidden Valley Pl NW,2017-08-09 15:46:00,NW,-114.0971676,51.1445078,Pedestrian incident
Taradale Cl and Taradale Drive NE,2017-08-08 22:07:00,NE,-113.9446776,51.11414501,Pedestrian incident
9 Avenue at 1 Street SE,2017-08-03 15:53:00,SE,-114.0606369,51.04454076,Pedestrian incident
Southbound Crowchild Trail approaching 24 Avenue NW,2017-08-01 20:35:00,NW,-114.1194448,51.07443031,Pedestrian incident
Eastbound Lake Fraser Gate and Lake Fraser Drive SE,2017-07-26 22:03:00,SE,-114.0675198,50.93957999,Pedestrian incident
Westbound Memorial Drive at 10A Street NW,2017-07-24 18:47:00,NW,-114.0885779,51.05141454,Pedestrian incident
21 Street and 18 Avenue NE,2017-07-24 09:14:00,NE,-114.0090522,51.06892654,Pedestrian incident
Falconridge Boulevard and Falworth Way NE,2017-07-23 11:14:00,NE,-113.9525084,51.10519127,Pedestrian incident
30 Avenue and 29A Street SE,2017-07-22 21:11:00,SE,-113.9900793,51.02695064,Pedestrian incident
68 Street at Coral Springs Boulevard NE,2017-07-21 19:34:00,NE,-113.9352191,51.09907765,Pedestrian incident
Macleod Trail and 45 Avenue SW,2017-07-16 04:07:00,SE,-114.0659256,51.01288154,Pedestrian incident
17 Avenue and 52 Street SE,2017-07-15 15:46:00,SE,-113.9585022,51.03785554,Pedestrian incident - Road closed
Somerset Drive and Somercrest Cl SW,2017-07-13 20:59:00,SW,-114.0821066,50.90084024,Pedestrian incident
15A Street and 38 Avenue SE,2017-07-12 16:19:00,SE,-114.0236499,51.02015717,Pedestrian incident
4 Street and 42 Avenue NW,2017-07-12 09:34:00,NW,-114.0716029,51.09059193,Pedestrian incident
36 Street at 30 Avenue SE,2017-07-11 21:44:00,SE,-113.9820627,51.02694033,Pedestrian incident
Northbound Edmonton Trail at Memorial Drive NE,2017-07-06 17:27:00,NE,-114.0503355,51.05060185,Pedestrian incident - Blocking lanes
12 Avenue at 14 Street SW,2017-07-05 00:55:00,SW,-114.0947425,51.04231471,Pedestrian incident
1 Avenue and 9 Street NW,2017-07-02 02:44:00,NW,-114.0822388,51.05433679,Pedestrian incident
15 Street and 42 Avenue SW,2017-06-28 19:04:00,SW,-114.0975797,51.01604753,Pedestrian incident
Queensland Drive and Queen Anne Close SE,2017-06-28 16:59:00,SE,-114.0174055,50.93565164,Pedestrian incident
Westbound 4 Avenue at 5 Street SW,2017-06-28 14:21:00,NW,-114.0735751,51.04963438,Pedestrian incident
Royal Oak Drive and Royal Crest Vw NW,2017-06-27 22:08:00,NW,-114.2158343,51.14201228,Pedestrian incident
4 Street and 13 Avenue SW,2017-06-27 20:05:00,SW,-114.0714812,51.04071489,Pedestrian incident
Christie Knoll Green and Christie Knoll Heights SW,2017-06-24 14:34:00,SW,-114.1826946,51.04175175,Pedestrian incident
